transaction_id,amount,balance_before,time_of_day,day_of_week,transaction_type,recipient_frequency,location_match,device_match,transaction_frequency,account_age_days,balance_after,transaction_velocity,is_fraud
2928,33840.93239353591,15262.865187406669,17,3,Deposit,3.903513047879909,1,1,12,8,-18578.067206129243,2,0
2929,517226.4757549016,7346.803885117266,15,6,Transfer,8.469671236234355,1,1,8,160,-509879.6718697843,3,0
2930,158086.77517714637,42305.647700379595,16,2,Airtime,1.7158610116813708,1,1,10,791,-115781.12747676676,2,0
2931,125280.33497024864,37598.27911242064,5,4,Withdrawal,1.5291809603828599,1,1,7,101,-87682.055857828,4,0
2932,8856.62413587317,10874.823142993879,11,0,Deposit,17.781384112680982,1,1,12,3,2018.1990071207092,4,0
2933,3720.1465570341948,17724.15278400478,18,2,Bill Payment,14.960863134366688,1,0,8,758,14004.006226970583,2,0
2934,148836.12038934795,48364.1346209465,2,6,Withdrawal,10.622871184288796,1,1,3,394,-100471.98576840146,3,0
2935,127019.20634374666,30113.808536102923,2,6,Withdrawal,1.2063409289308473,1,1,3,825,-96905.39780764373,1,0
2936,418880.665935238,40256.624267756706,17,0,Withdrawal,4.4298866030193205,1,1,7,761,-378624.0416674813,1,0
2937,6581.636805771324,13964.960703667728,10,2,Withdrawal,3.829127989768866,1,1,4,764,7383.323897896404,1,0
2938,13917.505138643175,11292.593088785956,5,4,Deposit,1.1351836352634157,1,1,10,502,-2624.9120498572192,3,0
2939,829.673022974474,39411.92951348087,18,0,Deposit,2.9691177898913685,1,1,10,663,38582.2564905064,1,0
2940,10047.285604260289,34607.75030634057,4,6,Bill Payment,3.128805981314345,1,1,10,935,24560.46470208028,3,0
2941,161642.27945793496,34367.918531376425,12,2,Deposit,1.3762822146454505,0,1,8,965,-127274.36092655853,2,0
2942,8664.671077591203,28079.0945096305,4,6,Transfer,15.492239270979102,1,1,11,891,19414.423432039297,1,0
2943,79297.31833969492,28615.33879605089,2,0,Deposit,3.39341143336358,1,1,5,750,-50681.979543644025,4,0
2944,15047.900939695859,37049.17776000644,18,1,Transfer,3.7210642268152334,1,1,13,555,22001.27682031058,3,0
2945,42113.09668479823,14230.12157493857,16,6,Withdrawal,4.563721291954234,1,1,5,936,-27882.975109859657,5,0
2946,2218.5679970680467,18285.65482699083,21,1,Transfer,10.899733277679593,1,1,15,195,16067.086829922784,1,0
2947,26119.015709264757,43710.201755482696,2,5,Transfer,3.810446883684748,1,1,13,38,17591.18604621794,5,0
2948,55.57469980401717,16134.39484959573,14,1,Bill Payment,3.8931524232247465,1,1,5,177,16078.820149791713,5,0
2949,15156.847418952968,27769.168997585653,16,3,Withdrawal,1.3734563317201927,1,1,14,940,12612.321578632685,6,0
2950,844.7608018664638,35429.33373632752,12,1,Deposit,4.616793145375005,1,1,9,772,34584.57293446106,3,0
2951,245730.093848206,49996.31651482565,13,1,Transfer,2.3994580254423834,1,1,16,56,-195733.77733338033,4,0
2952,104277.89747377578,22329.275243271266,15,4,Bill Payment,5.20334210802784,1,1,7,267,-81948.62223050452,6,0
2953,56013.16122237799,21976.550954622246,10,0,Airtime,1.7887086818628084,1,1,8,139,-34036.61026775574,4,0
2954,461396.2301914423,42286.83059224971,16,0,Deposit,6.289125266714449,1,1,11,187,-419109.3995991926,7,0
2955,3301.614790910437,40469.6524517333,4,1,Deposit,4.8235038874765115,0,1,12,432,37168.03766082286,5,0
2956,725579.841695686,36822.718204992874,20,0,Transfer,3.2168729482788083,1,1,14,403,-688757.1234906932,2,0
2957,142113.75799727114,23698.252233042414,14,2,Deposit,0.508350190004812,1,1,14,772,-118415.50576422873,2,0
2958,13723.835609200187,16873.016887875074,17,5,Deposit,4.930457522161002,1,0,7,224,3149.181278674887,0,0
2959,213467.58946996953,30827.79364665758,15,6,Bill Payment,9.804878889751624,1,1,13,31,-182639.79582331196,3,0
2960,2410.0745875019825,43934.94136345041,13,1,Transfer,0.9381243485682687,1,1,8,109,41524.86677594842,5,0
2961,4234.293109853016,44305.09545222074,13,5,Withdrawal,0.44262332713488284,1,1,9,804,40070.80234236772,1,0
2962,6521.244777680729,6316.418908451483,12,1,Transfer,0.20186455770830283,0,1,14,563,-204.82586922924656,1,0
2963,7646.815639382155,21989.163906844384,0,3,Transfer,0.16167977452935783,1,1,13,466,14342.348267462228,3,0
2964,2662.1376702858674,23771.375853738722,5,5,Transfer,9.227990740054944,1,1,15,765,21109.238183452853,3,0
2965,254273.6006514427,48903.15300866391,22,2,Deposit,6.5026927689211345,1,1,8,50,-205370.4476427788,1,0
2966,13125.224594303318,34221.90274688664,10,1,Transfer,1.1301030234986018,0,1,7,823,21096.67815258332,5,0
2967,44578.632742287606,20955.074445841456,10,1,Airtime,12.451658482866172,1,1,9,225,-23623.55829644615,2,0
2968,7039.534094282132,2276.836413294057,15,0,Withdrawal,0.7270934890004116,1,1,9,131,-4762.697680988075,1,0
2969,577.549064466946,28703.8728448606,23,1,Withdrawal,2.3433245226635133,1,0,9,710,28126.323780393657,6,0
2970,37801.90271750763,5707.72280627945,2,5,Bill Payment,3.0083882400404853,1,1,8,10,-32094.179911228184,3,0
2971,480.81859094310266,41888.04791004039,16,5,Transfer,0.39465195447723966,1,1,14,363,41407.229319097285,1,0
2972,19201.273958676255,37873.41436794774,21,1,Bill Payment,2.1345230159535515,1,1,14,595,18672.140409271487,1,0
2973,1427.057516190796,23564.94883550076,13,1,Airtime,0.5372618260999008,1,1,8,257,22137.891319309965,3,0
2974,1172386.529954931,22031.328197543287,1,1,Transfer,7.797869975988881,1,1,17,941,-1150355.2017573877,4,0
2975,136315.24282667614,44969.60931286967,8,3,Airtime,0.23980011489243203,1,1,11,611,-91345.63351380648,3,0
2976,27214.5648812043,15134.459170488291,7,2,Transfer,0.08642550208972113,0,1,9,589,-12080.105710716009,3,0
2977,275795.06624910404,13201.978143231769,10,6,Transfer,6.593153951817756,0,1,8,692,-262593.0881058723,6,0
2978,4053.629959890636,47020.67420846234,6,5,Transfer,7.589955846445421,1,1,13,417,42967.04424857171,3,0
2979,65313.80862735181,40653.04600092065,21,3,Airtime,3.4222258914989556,1,1,9,468,-24660.762626431162,5,0
2980,32847.169881703696,41210.65406029254,1,6,Withdrawal,1.9126940951620997,1,1,15,585,8363.484178588842,2,0
2981,37348.2062012497,10564.49689952035,3,0,Withdrawal,1.3489038339865198,1,1,12,714,-26783.709301729345,5,0
2982,280606.0479949659,8021.5035801157865,22,4,Transfer,0.6223083775517917,1,1,15,354,-272584.5444148501,1,0
2983,95318.97763623175,2275.44794103961,13,1,Transfer,3.31047338870833,1,1,9,339,-93043.52969519213,2,0
2984,39239.81996614513,12615.033937015321,12,5,Bill Payment,3.37741194832153,1,1,10,501,-26624.786029129806,1,0
2985,804.5033476207401,38935.33409400191,21,6,Deposit,3.043669431026742,0,1,17,143,38130.83074638117,4,0
2986,3228.9342539760955,12761.88251944334,12,0,Transfer,7.531307374784218,1,1,10,742,9532.948265467243,4,0
2987,17233.012123884604,36726.060896148934,12,5,Transfer,0.5255630665273495,1,0,11,485,19493.04877226433,3,0
2988,26548.93063753551,13343.505003003653,4,4,Transfer,5.5434650037008435,0,1,9,536,-13205.425634531859,4,0
2989,2297.5360628132858,20369.332399582912,11,6,Withdrawal,2.567206231797879,1,1,8,869,18071.79633676963,2,0
2990,2739684.5696093556,49174.952205659014,5,1,Withdrawal,1.3784373905331115,1,1,12,830,-2690509.6174036968,2,0
2991,457159.7222733777,12995.774832922643,21,5,Deposit,5.722141661694557,1,1,8,341,-444163.9474404551,5,0
2992,73440.92648747328,19442.160737615115,13,1,Transfer,1.101225646888682,1,1,10,801,-53998.76574985816,4,0
2993,25439.890738320308,15753.27184279547,7,4,Transfer,1.3127818728841547,1,1,10,351,-9686.618895524838,5,0
2994,14408.622054938158,6371.6243301701115,23,3,Transfer,32.66599395054452,0,1,7,319,-8036.997724768046,4,0
2995,3281.851684209974,25004.812964410423,21,6,Bill Payment,10.976225363598694,1,1,9,534,21722.96128020045,4,0
2996,25718.376056677796,19555.84250331711,7,4,Deposit,5.9724085778181255,1,1,10,411,-6162.533553360685,1,0
2997,36882.96536765022,35049.46720455673,6,4,Transfer,1.897252881387863,0,1,8,375,-1833.4981630934926,1,0
2998,1838.0837156770644,41062.13280062576,16,5,Transfer,3.8471004629655243,0,1,6,757,39224.049084948696,3,0
2999,42974.09771663217,27668.236010286288,20,6,Deposit,0.6768986139948872,1,1,8,147,-15305.86170634588,1,0
3000,16146.876467346576,2577.6246822795065,10,2,Withdrawal,2.031964085107069,1,1,12,779,-13569.25178506707,2,0
3001,485.1144702608279,31327.195455501358,9,1,Transfer,0.3519542563286015,1,1,9,13,30842.08098524053,0,0
3002,3941.158436295105,3714.1457710260206,12,6,Deposit,4.712125537923547,1,1,11,839,-227.0126652690842,2,0
3003,9631.448734113144,31201.45985635222,9,5,Deposit,9.741916984659149,0,1,8,731,21570.011122239077,3,0
3004,960659.5076198247,34566.46751419023,20,1,Withdrawal,8.291862088895614,1,1,9,24,-926093.0401056345,3,0
3005,67044.12401947145,10690.613753258403,13,3,Bill Payment,9.692532535536571,1,1,7,942,-56353.510266213045,4,0
3006,1523.9133258085224,41147.96128736678,8,6,Transfer,0.9594341035708277,1,1,16,409,39624.04796155826,3,0
3007,58225.144635896715,45643.17144712838,6,3,Bill Payment,5.250319503594618,1,1,6,367,-12581.973188768337,1,0
3008,997.6395334341304,40841.261241577165,6,2,Withdrawal,15.702869872436068,0,1,13,727,39843.62170814304,2,0
3009,192025.24135776894,15950.350320392026,17,2,Transfer,7.645080181078015,1,1,11,947,-176074.89103737692,1,0
3010,8584.819056142329,29745.507609836088,15,2,Withdrawal,0.016980695777179165,1,1,7,831,21160.68855369376,3,0
3011,18264.738507205268,45825.94231037016,7,3,Deposit,10.698362196145952,1,1,10,933,27561.203803164895,2,0
3012,312260.5751799739,16712.571584919646,15,4,Bill Payment,6.117134911608126,1,1,9,247,-295548.00359505427,4,0
3013,1678.5286126454232,41181.36329100583,18,5,Transfer,0.6508968328470442,1,1,8,150,39502.83467836041,1,0
3014,1347.173037794246,1464.2814318231297,14,1,Deposit,1.8830952945351314,1,1,8,534,117.1083940288836,0,0
3015,6855.464478396111,1178.6884364491373,14,1,Airtime,0.6250663741380992,1,1,9,259,-5676.776041946974,2,0
3016,175739.43640075542,38225.8713566094,5,5,Transfer,6.543158530810228,1,0,11,715,-137513.56504414603,4,0
3017,1055.0124523821253,38310.93152422894,8,0,Deposit,0.017650549613860825,1,1,11,437,37255.91907184681,1,0
3018,76.37754992024344,39659.88220476239,14,3,Withdrawal,3.122979059078845,1,1,4,792,39583.504654842145,2,0
3019,8934.56090547263,46571.315056519954,6,3,Withdrawal,42.815490549321694,1,1,13,217,37636.754151047324,3,0
3020,66401.94318175859,6777.4092791939265,7,2,Bill Payment,9.523427098227293,0,1,12,493,-59624.53390256466,0,0
3021,242928.75729416346,12367.26426420073,17,6,Deposit,4.424223345985578,1,1,8,82,-230561.49302996273,5,0
3022,8722.640457527128,45282.521098316574,20,6,Transfer,5.91977492311595,1,1,7,306,36559.880640789444,3,0
3023,9673.512755963897,9684.573690845318,15,5,Deposit,4.627146696587702,1,1,6,944,11.060934881421417,4,0
3024,221416.64309853408,34429.23411125261,14,0,Transfer,8.325967499735462,1,1,8,819,-186987.40898728147,1,0
3025,523.4893051605466,26992.68700199995,2,0,Transfer,10.857118568162804,1,1,9,796,26469.197696839405,4,0
3026,10126.98021491661,5076.490165723855,0,3,Deposit,7.274844622913822,0,1,10,679,-5050.490049192755,1,0
3027,32236.2791780475,14977.91943513511,12,2,Transfer,1.0042356801352568,1,1,9,330,-17258.35974291239,4,0
3028,54091.77622060496,26498.238605607425,21,1,Transfer,2.330228552100437,1,1,12,98,-27593.537614997535,2,0
3029,7945.703438912637,42765.15571750787,11,2,Transfer,7.671842652174846,0,1,10,767,34819.452278595236,6,0
3030,23597.168934413807,35669.38599111901,8,1,Withdrawal,8.663046636032753,1,1,16,858,12072.217056705202,4,0
3031,151.9186671615517,31472.27491129172,1,6,Deposit,4.955108220149093,1,1,6,356,31320.356244130166,6,0
3032,5904.6955856153145,25305.611607129325,8,3,Deposit,6.261356814959855,1,1,9,472,19400.91602151401,2,0
3033,54557.879435407885,15635.51520689258,7,2,Transfer,0.9588213738806399,1,1,10,660,-38922.364228515304,5,0
3034,3088.4107941497523,6843.000654643798,4,0,Transfer,2.331379387221004,1,1,4,751,3754.5898604940458,3,0
3035,24784.36880161471,21044.72569373868,12,5,Transfer,3.8246799442345383,1,1,15,225,-3739.643107876029,3,0
3036,53838.54834709092,2397.406201653336,1,4,Transfer,20.585530054543938,1,0,10,932,-51441.14214543758,3,0
3037,11102.233666634487,11341.73857407568,9,0,Withdrawal,8.027617673972285,1,1,7,663,239.5049074411927,4,0
3038,30974.747105514765,22191.68541776033,5,6,Transfer,1.0698027831367292,1,1,9,665,-8783.061687754434,5,0
3039,3211.6331924437095,21511.654097923838,6,5,Deposit,2.1724607837111196,1,1,10,749,18300.020905480127,0,0
3040,14570.838402591033,3170.4761188526277,2,1,Deposit,1.2224634860612735,1,1,7,8,-11400.362283738405,1,0
3041,74640.03759298427,29863.947522739272,13,3,Transfer,0.8259010974654615,1,1,12,694,-44776.090070245,1,0
3042,30150.172451906536,27934.528536808575,15,2,Transfer,0.6390537393395113,1,1,8,774,-2215.6439150979604,3,0
3043,6815.382446324015,4827.11089702473,5,6,Withdrawal,16.863492922529918,1,1,11,480,-1988.2715492992857,2,0
3044,34490.27946155481,47214.98957056153,21,6,Deposit,11.856116887699496,1,1,10,57,12724.710109006715,3,0
3045,91970.17155883601,5869.7561685921455,7,3,Bill Payment,3.300924920211738,1,1,9,840,-86100.41539024387,0,0
3046,365.0803414216495,42886.873410629465,0,3,Transfer,3.976393840595991,1,1,5,673,42521.793069207815,4,0
3047,223719.45881666604,1015.176863835291,19,1,Withdrawal,9.12005243344222,1,1,9,578,-222704.28195283076,4,0
3048,11242.882296390992,44231.77365722377,14,3,Transfer,5.232543237719054,1,1,10,184,32988.89136083278,2,0
3049,51584.67269142703,1966.2668780113154,16,2,Transfer,6.596131152806129,1,1,10,195,-49618.40581341572,5,0
3050,241468.38856367863,38132.78956271368,23,6,Transfer,7.830500292833474,0,1,8,514,-203335.59900096495,4,0
3051,1417.5036428906074,18722.849753712395,17,0,Transfer,3.2988401475297446,1,1,13,74,17305.34611082179,2,0
3052,5330.061178011242,37172.62320667967,23,3,Withdrawal,18.40314613164533,1,1,9,197,31842.56202866843,3,0
3053,12368.430876732984,20685.515065823947,2,2,Transfer,4.949215060902668,1,1,11,942,8317.084189090963,2,0
3054,4593.938323676668,4474.488194260245,23,2,Withdrawal,5.018582587334236,1,1,10,417,-119.4501294164229,2,0
3055,707769.0731990486,38607.82807437284,5,1,Transfer,0.760194518397681,1,1,7,303,-669161.2451246758,4,0
3056,3969.739730032674,4491.381580746884,16,3,Transfer,22.005929895925096,0,1,8,314,521.6418507142098,2,0
3057,7251.085356770434,46183.90136209968,22,6,Bill Payment,0.36702474562093257,1,1,18,982,38932.816005329245,3,0
3058,33149.33924725821,3497.7277537914074,12,1,Deposit,21.215273142551766,1,1,15,580,-29651.611493466804,3,0
3059,1989.6239854861017,24486.938610804256,22,0,Withdrawal,12.07124859084891,1,1,7,120,22497.314625318155,3,0
3060,9982.996517441505,36428.68711168899,21,0,Transfer,9.704324000294278,1,1,12,19,26445.690594247484,4,0
3061,41560.54349560916,20269.076774809848,16,5,Transfer,5.59813827729922,1,1,10,714,-21291.466720799315,6,0
3062,11319.46615547702,11644.4402550293,20,2,Deposit,4.693424209061359,1,1,14,643,324.9740995522807,4,0
3063,18273.848667082082,38195.457108405324,15,3,Bill Payment,28.44942375459137,1,1,5,648,19921.608441323242,4,0
3064,7641.397429868304,39430.4405346476,16,5,Transfer,18.24781030711723,1,1,10,466,31789.043104779295,2,0
3065,1065.3507659731724,46212.05421376399,0,6,Withdrawal,8.352129285272355,1,0,3,898,45146.703447790824,1,0
3066,41906.0892150114,19432.09041112281,15,2,Bill Payment,0.4543384295322308,1,0,15,509,-22473.998803888593,1,0
3067,736648.5142955625,25806.334990369014,5,6,Bill Payment,2.327402271645042,0,1,14,103,-710842.1793051935,5,0
3068,22852.21347804021,18793.29369945753,7,3,Airtime,10.046884457760603,1,1,10,458,-4058.91977858268,2,0
3069,34562.627059947044,13597.00927071704,0,1,Withdrawal,6.062046879580826,1,1,16,468,-20965.617789230004,1,0
3070,88031.10617245483,37800.61511534282,1,0,Transfer,0.6505673649431889,1,1,9,500,-50230.49105711201,7,0
3071,1739.4756685914265,17642.940405830817,14,5,Bill Payment,2.140459940140602,1,1,11,862,15903.46473723939,5,0
3072,663330.9507946207,21979.32265762525,4,6,Bill Payment,0.0980832942521185,1,1,13,775,-641351.6281369955,2,0
3073,33013.02940062493,20780.009223577366,23,5,Deposit,11.165447558089657,1,1,9,729,-12233.020177047565,3,0
3074,575914.1009018286,35920.400056690545,19,0,Transfer,6.871933411286882,1,1,10,782,-539993.700845138,5,0
3075,5084.408651274159,45971.985679423306,14,1,Deposit,2.8622717845510137,1,1,14,842,40887.57702814915,2,0
3076,835782.6290133623,33671.04700406149,20,4,Transfer,7.1436737919027635,1,1,6,142,-802111.5820093008,2,0
3077,103809.31525927721,24107.547208617398,9,4,Deposit,13.546919979409777,1,1,14,161,-79701.76805065981,6,0
3078,66574.71779067664,39181.050622205286,4,6,Withdrawal,1.641768257056151,1,1,19,713,-27393.66716847136,3,0
3079,35173.523620990796,32407.59488198474,2,4,Withdrawal,1.6830791221010708,1,0,8,120,-2765.9287390060563,3,0
3080,13399.099254297455,3969.907498772861,5,3,Withdrawal,3.295192572403236,1,1,14,787,-9429.191755524593,6,0
3081,243059.92988277928,5687.515734523241,20,5,Deposit,6.136200801136866,1,1,17,486,-237372.41414825604,3,0
3082,29164.85710667626,2857.9302596080333,14,1,Deposit,24.836036932039004,1,1,10,21,-26306.926847068225,3,0
3083,430.8933418725018,23383.999984109672,17,3,Bill Payment,0.8892465933004405,1,0,5,310,22953.10664223717,4,0
3084,2358.1367573279194,41466.818282609274,13,3,Withdrawal,2.093781972908973,1,1,13,883,39108.681525281354,6,0
3085,15188.722575091437,16341.07529821625,9,6,Withdrawal,2.25838282401866,1,1,9,828,1152.3527231248136,2,0
3086,40945.53165899692,19823.848971531603,3,1,Withdrawal,6.469924718763136,1,1,8,671,-21121.68268746532,2,0
3087,19669.47109688333,45564.378310026645,10,3,Withdrawal,10.884072259010917,1,1,9,899,25894.907213143313,1,0
3088,252190.88996269766,42008.26882051609,19,6,Bill Payment,1.0154494984513303,1,1,11,501,-210182.62114218157,1,0
3089,444.8763026370105,33587.35750674544,6,5,Transfer,6.252708439975402,1,1,7,68,33142.48120410843,2,0
3090,29353.75844220707,14073.385322520315,14,1,Deposit,12.01877289203798,1,1,9,672,-15280.373119686754,2,0
3091,580.5880964490007,6735.032651733732,22,4,Transfer,0.6465340381053319,1,1,12,303,6154.444555284731,3,0
3092,100652.02911442844,1786.8823113255721,8,4,Withdrawal,5.0401113392185115,1,1,10,947,-98865.14680310286,6,0
3093,18234.71677386761,6243.522957616623,14,3,Bill Payment,1.1306404042301452,1,1,10,461,-11991.193816250987,1,0
3094,50981.59397162081,15337.225737573195,11,0,Transfer,2.909289642072216,1,1,8,978,-35644.368234047615,3,0
3095,3913.682708264899,28037.713115395287,17,1,Transfer,0.6780033018813063,1,1,12,202,24124.030407130387,5,0
3096,284625.5863137192,4136.004054866958,5,2,Deposit,5.754043522387486,1,1,10,785,-280489.58225885226,3,0
3097,176919.36240543073,7675.161137604002,17,6,Airtime,2.5656027747861305,1,1,4,920,-169244.20126782672,1,0
3098,70762.79208547811,9872.954413089112,17,2,Transfer,4.188006549622599,1,1,14,595,-60889.837672388996,2,0
3099,16999.947015073583,31967.122556182003,21,3,Deposit,3.7068819168053553,1,1,8,820,14967.17554110842,6,0
3100,70242.9039418635,31173.700150026096,23,0,Transfer,5.920602571627386,0,1,8,63,-39069.2037918374,1,0
3101,5357.297151090376,27987.520592235494,5,1,Bill Payment,11.296590761305701,1,1,9,417,22630.223441145117,3,0
